mean_,HRV_sdnn,HRV_rmssd,meanIBI,sum_LF,sum_HF,sum_UHF,LF_energia,HF_energia,UHF_energia,Ratio_LFHF,LFnorm,HFnorm,Rel_power_LF,Rel_power_HF,Rel_power_UHF,sd2,sd1,Lsd2,Tsd1,csi,mcsi,cvi,dfa_bvp,rrate,det,lmax,ent,lam,tt,corDim,nbPeaks,ampPeaks,riseTime,recoveryTime,aup,meanGSR,stdGSR,firstQuartileGSR,thirdQuartileGSR,sp0005,sp0515,sp_energyRatio,dfa,rrate,det,lmax,ent,lam,tt,corDim,mean_,std_,kurtosis_,skewness_,sp0001,sp0102,vol_id,trial_id
-0.175855545587901,0.0122756547525883,0.00674199862463242,0.809347826086957,76.915124994093,16.6051815939347,6.47969341197221,4.34270254110024,2.80971479086856,1.86867319627764,1.54560261960175,0.607165709093886,0.392834290906114,0.481394408747209,0.311460657896172,0.207144933356619,0.0158728715722156,0.00469871493899365,0.0634914862888626,0.0187948597559746,3.37813035655558,0.214482517215239,-2.92324541686231,0.00227853844234059,18.7568718178584,91.8084787174761,195,4.6237454693506,88.1360109734665,4.44519511404173,2.00212158770587,0,0,0,0,0,0.863641934013848,0.00214897859318249,0.862762770910031,0.864875674098405,-0.78277592615456,-8.98094207011062,8.98076365127988,1.0307858213955,0.88640641126829,35.6164383561644,4,0.811278124459133,12.3287671232877,3,0.28308802037442,30.7384511773822,0.0127677355321439,3.23838613803622,0.185719280178813,9.31056332281129,0.451406356769903,41,3
-0.175796819051377,0.0158152937938744,0.00707106781186548,0.819347826086957,94.0013672584645,4.33131448691977,1.66731825461575,4.54330932746704,1.46587107260016,0.511216500133318,3.09939217192417,0.756061396894696,0.243938603105304,0.69678416774404,0.224813166289783,0.0784026659661771,0.0221881954497434,0.00510707852712792,0.0887527817989737,0.0204283141085117,4.34459649129802,0.38559502439676,-2.74158549886177,-0.00442821079998196,18.2949650554871,91.0369377485772,156,4.59976643960947,87.4299589092267,4.45011743652835,1.9886848861045,0,0,0,0,0,0.86696803672182,0.00240217572936065,0.864875674098405,0.868450678349553,-0.782397918725099,-8.99118069597388,8.9910036733391,1.57117878328079,1.25974025974026,38.1443298969072,6,1.57095059445467,10.8247422680412,3.5,0.247464364233393,30.7574264682674,0.0136691958213541,1.67865328145809,-0.18153054798515,9.31246868855222,0.454668392907036,41,3
-0.175889742965082,0.0121231059126651,0.00845154254728513,0.837727272727273,83.7905404194703,10.3856156651816,5.82384391534805,4.42832011829374,2.34042173965189,1.76196051028595,1.89210348001314,0.654230906013274,0.345769093986726,0.519103811989134,0.274352760022157,0.206543427988709,0.0161981774400996,0.00611399643285405,0.0647927097603983,0.0244559857314162,2.64935997558935,0.171659211949177,-2.80008868427948,0.00286389423758384,18.9076246776401,92.3819445920949,204,4.67723685934703,89.4754746667234,4.59145709453931,2.09612180531128,0,0,0,0,0,0.870338475046838,0.00219231397593718,0.868450678349553,0.871851737122417,-0.78213374290989,-9.00059676504632,9.0004210400764,1.48265790236675,2.38361266294227,49.4791666666667,7,2.10474123147839,28.125,3.17647058823529,0.179636273821118,30.7554478174765,0.0137683039908602,1.53235802816357,0.248932783396263,9.31176677144282,0.465253274701379,41,3
-0.175777155156905,0.0145295079659154,0.00798063131528301,0.831022727272727,74.0995807856352,19.1525114356472,6.74790777871761,4.30540987487221,2.95243385249244,1.90923249812881,1.45825786113297,0.593207850237844,0.406792149762156,0.469660093247501,0.322069303218161,0.208270603534338,0.0188378892508839,0.00557016927160077,0.0753515570035358,0.0222806770864031,3.38192401924444,0.254833240517724,-2.77497938489132,0.00570924509878913,18.8847102429533,92.2641348773842,267,4.66439267479699,89.3818119891008,4.54538565629229,1.98134124967993,0,0,0,0,0,0.874101910267939,0.00269809386506596,0.871364801435919,0.87631202796671,-0.782234946651536,-8.99490525369091,8.99472892016668,1.62637029500073,2.1216496139602,75.7396449704142,33,2.28547529722733,18.3431952662722,3.1,0.4842903372303,30.7437197221304,0.0195155799304934,5.19798836790284,-1.35205191904481,9.31143572085116,0.471361478651394,41,3
-0.175640196494977,0.0305406649148105,0.0222970646253961,0.818369565217391,73.2928955751309,18.9813273510406,7.72577707382847,4.29446368161865,2.94345572493253,2.04456240980612,1.45898701490307,0.5933284747177,0.4066715252823,0.462641755360197,0.317097925227891,0.220260319411912,0.0388055564593682,0.0160356745147455,0.155222225837473,0.064142698058982,2.41995161623447,0.375630276290903,-2.00189886933759,0.00615096135755709,18.0493383959494,91.9528709519355,153,4.50931189727707,88.9995100004455,4.5547703180212,2.1961669034648,0,0,0,0,0,0.877764262661307,0.00194387164627602,0.87631202796671,0.878868332163682,-0.782721396441842,-8.98452697174372,8.98434925794426,1.13766821731607,0.922077922077922,56.3380281690141,10,1.29546184423832,4.22535211267606,3,0.163650614825945,30.6985309317658,0.050192941030949,1.34221480792701,0.268838996521563,9.30758163163193,0.471146667263841,41,3
-0.175907350978476,0.0143756768423998,0.00907180719876523,0.880616379310345,83.4288235124071,14.8609902085366,1.71018627905633,4.42399385532117,2.69873967290646,0.53660229970223,1.63928143930854,0.621108993869943,0.378891006130057,0.577594970988088,0.35234643493049,0.0700585940814219,0.0194813210796634,0.00659051367038409,0.0779252843186536,0.0263620546815364,2.9559639891511,0.230344334290301,-2.68734234794692,0.00673859562001996,18.3440099858694,92.073371173106,176,4.56693913898301,89.6528675681006,4.74698305871432,1.92485921627845,0,0,0,0,0,0.880805878059749,0.00226094081427726,0.878852492705961,0.882674618398716,-0.782095061071408,-8.98674889005294,8.98657155007302,1.40308701596247,1.00125156445557,52.2727272727273,13,1.87996494872711,23.2954545454545,3.41666666666667,0.915825307685946,30.6638807333948,0.013544856036737,1.88113543537178,-0.472443183625303,9.30573461366308,0.448868554100425,41,3
-0.17584759875605,0.0167313409672617,0.0075985587605871,0.879659090909091,92.3238788200237,6.09468469196155,1.58143648801483,4.52530281682545,1.80741702934923,0.458333603624143,2.50374027871964,0.714590717219078,0.285409282780922,0.666362420834651,0.266146783074247,0.0674907960911014,0.0231226671925026,0.00548129937671194,0.0924906687700103,0.0219251975068478,4.21846456530771,0.390168608827901,-2.69295856602715,0.00158714779463581,19.3265166240204,92.2392095683827,205,4.70331012620954,89.7909516380655,4.89172191058984,1.8878339411857,0,0,0,0,0,0.883602468666781,0.0016519742766941,0.88264254489425,0.884822110168238,-0.782136929585843,-8.9942593120706,8.99408304937703,1.29848299477043,1.05757931844888,52.2222222222222,15,1.68547529722733,12.7777777777778,3.28571428571429,0.408399392438244,30.6791944349766,0.00830149521449752,3.58607589153181,0.761291249662865,9.30669143882007,0.452183994360392,41,3
-0.175721235172287,0.0184738076537451,0.00664978450787619,0.879820590207914,83.9828014608471,10.8449856794243,5.17221285972859,4.43061203336657,2.38370282380072,1.64330061623607,1.85870989836818,0.650191857323184,0.349808142676816,0.523860661116541,0.281841002502034,0.194298336381425,0.0241778673667414,0.00443258612103566,0.0967114694669657,0.0177303444841427,5.45457362960211,0.527519831034581,-2.76580484422046,0.00531096501991309,18.9647097605442,92.6656067832538,253,4.7410152531487,89.7191308956015,4.76632882882883,1.94867744918918,0,0,0,0,0,0.886005205852371,0.00170876823839224,0.884790009272129,0.887246839568368,-0.78270733442017,-9.0039248621612,9.00374969713593,1.18060107177778,1.73937838608497,79.5081967213115,7,1.71709077474989,22.9508196721311,3.11111111111111,0.825561208290096,30.6916819162168,0.0122892504355112,1.53315756447846,-0.0339950148432381,9.308111136214,0.451176068857832,41,3
-0.175779854722594,0.0177605069201474,0.00805487134477967,0.861931818181818,94.0071147765416,2.44682807181089,3.54605715164757,4.54337046851787,0.894792521187423,1.26583632473803,5.07756866640844,0.835460518031308,0.164539481968692,0.677710461385262,0.133471451773518,0.188818086841219,0.0242479135086673,0.0057437854615725,0.0969916540346691,0.02297514184629,4.2215910867306,0.409459102160017,-2.65200743306237,0.00402652244515218,19.1078244754303,92.535397950811,179,4.71526246623626,89.7582630283394,4.74086009556617,1.96575072466066,0,0,0,0,0,0.888620158954212,0.0018911481239771,0.887150889784103,0.889972668314659,-0.78247722572966,-9.00210048674763,9.00192495827456,1.16206719192894,0.88640641126829,34.2465753424658,4,0.985228136034252,12.3287671232877,3,0.227376238825694,30.6939360266909,0.00979687607790009,1.74773292606436,0.130126770313651,9.30740565903833,0.477543133595094,41,3
-0.175866656797346,0.00933170015086358,0.00622016689410149,0.867840909090909,80.0749614493562,14.5221683804973,5.40287017014658,4.3829632140634,2.67567633574673,1.68693032535734,1.63807675670914,0.62093597259564,0.37906402740436,0.501163820840145,0.305946481926141,0.192889697233714,0.0120718336083076,0.0044771243959871,0.0482873344332304,0.0179084975839484,2.69633642950098,0.130198898915816,-3.06310761528337,0.00521143199457799,19.111040536439,92.4251667052315,219,4.61807484965487,89.7126569763773,4.71514648977336,2.00092863300696,0,0,0,0,0,0.891256410598917,0.00179687840389141,0.889972668314659,0.892448438743963,-0.782369668783721,-9.008622095866,9.00844750370863,1.24889812310357,1.05454773711631,51.1904761904762,6,1.78992907531,17.2619047619048,3.22222222222222,0.126860176769493,30.6886944373782,0.00516354305890963,2.38068408333957,-0.270671742251723,9.30761972003371,0.444186417390913,41,3
