mean_,HRV_sdnn,HRV_rmssd,meanIBI,sum_LF,sum_HF,sum_UHF,LF_energia,HF_energia,UHF_energia,Ratio_LFHF,LFnorm,HFnorm,Rel_power_LF,Rel_power_HF,Rel_power_UHF,sd2,sd1,Lsd2,Tsd1,csi,mcsi,cvi,dfa_bvp,rrate,det,lmax,ent,lam,tt,corDim,nbPeaks,ampPeaks,riseTime,recoveryTime,aup,meanGSR,stdGSR,firstQuartileGSR,thirdQuartileGSR,sp0005,sp0515,sp_energyRatio,dfa,rrate,det,lmax,ent,lam,tt,corDim,mean_,std_,kurtosis_,skewness_,sp0001,sp0102,vol_id,trial_id
-0.181805977375559,0.0496340453876013,0.0227376340018042,0.701538461538462,84.1930611626776,13.7060271004305,2.10091173689188,4.43311250885815,2.61783567042934,0.742371410933713,1.69342658094772,0.628725725411036,0.371274274588964,0.56883494350991,0.335907650151306,0.0952574063387849,0.0695437512170097,0.0164037597316388,0.278175004868039,0.0656150389265551,4.23950072146431,1.17932313383139,-1.73867850486684,0.0174672571444165,16.5896487056359,91.8942496425716,119,3.90342247917741,76.6205442605472,4.59311446833236,2.18188431061473,0.1,0.00133458312472468,0.575,1.225,0.0951569560166843,5.81571362882647,0.0507127822872503,5.78369589824576,5.8422655321584,-0.780278322115912,-9.00553568994273,9.00536104064943,1.49707869138041,10.3815093288777,97.3175965665236,95,4.18286340904814,87.5,5.99632352941176,1.05637111207273,31.2870065313686,0.0182795858571768,1.89124121153236,0.356323417920157,9.34597796078691,0.496057902319989,81,14
-0.181789827466267,0.0444540601243403,0.0196596032513375,0.719711538461538,88.5122501504011,10.1350831505689,1.35266669903,4.48314096221329,2.31600298416916,0.302077976661094,1.93572330988234,0.659368443669823,0.340631556330177,0.631319653264947,0.326141473857295,0.0425388728777575,0.0622631344911792,0.0141616412655219,0.249052537964717,0.0566465650620877,4.3966044135552,1.0949854876228,-1.85053544801795,-0.0138737368084312,16.3701525417937,92.541931681442,165,4.03556432570012,80.3000908622087,4.41699311090099,2.21011512537696,0.05,0.000783702845570255,0.9,0.95,0.0329287544783442,5.81051817846552,0.0524950708385362,5.77565919158009,5.83311300280962,-0.784942599896458,-8.97076555787804,8.9705847830292,1.71117358398641,6.524016160407,98.8532110091743,163,3.52164063634332,64.9082568807339,3.49382716049383,1.35633975344015,31.2630678888547,0.00989991480495125,1.83765669392994,0.487663325766102,9.34443760063905,0.493104483528219,81,14
-0.181773812676128,0.0243266954068346,0.0163641419014877,0.717684864795591,72.8034146168958,9.07610735368797,18.1204780294163,4.28776285818092,2.20564539515174,2.89704268158122,1.94399465462849,0.660325470215165,0.339674529784835,0.456608834644877,0.234881733629118,0.308509431726006,0.0303694753555694,0.0117709797891741,0.121477901422278,0.0470839191566964,2.58002952171412,0.313416571905354,-2.24263011394837,0.00706087053358963,16.0288480672478,91.4426163723917,108,4.01333772026048,77.1167736757624,4.08557002391709,2.36079389883349,0.1,0.00143300885696207,0.625,0.9,0.0769782639467217,5.81959914520999,0.0570010327593733,5.77565919158009,5.85865441853513,-0.780361738320282,-8.98602224093833,8.98584430962056,1.62444971329584,6.98196830793516,98.2608695652174,181,3.44385618977472,73.8260869565217,3.82432432432432,1.35509624081464,31.2467647529179,0.00932610669476281,1.93628130542621,-0.511939943181266,9.34373683159119,0.484965367877769,81,14
-0.18146881197307,0.0531266923166494,0.0213111864209074,0.660089285714286,77.7923441694577,18.2167974731181,3.99085835742417,4.35404302235081,2.90234410652068,1.38400633493922,1.5001815300152,0.600029042693584,0.399970957306415,0.503917216338262,0.335904159767355,0.160178623894383,0.0703767967338562,0.014585622530951,0.281507186935425,0.0583424901238039,4.82508008036786,1.35829472016251,-1.78452555168162,0.0309766781930247,15.5637252438679,87.4596409660338,101,3.48076178335736,72.7005036807439,4.71733847314171,2.08795498415231,0.15,0.00151284341974861,0.45,0.75,0.119485302815934,5.92043392872102,0.0704850085827691,5.85865441853513,5.96799293975157,-0.781055239752682,-8.99947602704392,8.99930009241031,1.60627102001056,5.51948051948052,99.2941176470588,175,3.1462863706621,58.5882352941176,3.95238095238095,1.2529201295258,31.2265487004584,0.0142939743962254,1.77008866699877,-0.0787924854180876,9.34235767102031,0.486454579595114,81,14
-0.181797501430447,0.0513216655251243,0.0175223072110952,0.585909090909091,93.608339510731,4.60891959877033,1.78274089049868,4.53911947685148,1.52799346918837,0.578152006110211,2.97064062666612,0.748151471255249,0.251848528744751,0.683060722113549,0.229937177853833,0.0870021000326181,0.0721682307405815,0.0125035277280119,0.288672922962326,0.0500141109120474,5.77182954366565,1.66617090521027,-1.84050139743656,0.0134941917399608,15.0302611240535,81.4164972718519,71,3.11001850157456,62.9252701401519,4.9581664910432,2.22458215786891,0.1,0.0031959387883604,0.7,0.825,0.147566293419477,6.07181160768945,0.104694071820826,5.96799293975157,6.15993757349779,-0.784831350509976,-9.01299379055705,9.0128202380818,1.56294408188088,6.67840446845972,99.2727272727273,181,3.66449777920046,72.9090909090909,4.09183673469388,1.22588620536095,31.2007900510839,0.0157861364736965,1.73415594872434,-0.059962746323404,9.34073899214611,0.483348391773202,81,14
-0.18191354997304,0.0443575243010835,0.0165713419794536,0.58189393939394,89.3694910919937,9.17791310623531,1.45259580177096,4.49277936098292,2.21679984831345,0.373352164037715,2.0266959889956,0.669606725077186,0.330393274922814,0.634310728732654,0.312977739225215,0.052711532042131,0.0620182034606281,0.011896733083688,0.248072813842513,0.047586932334752,5.21304487747677,1.29321471144296,-1.92793311805567,-0.0147791568985638,17.4077342247182,83.5065354948963,71,3.11898056812849,68.339799547365,5.37166454891995,2.31319446902708,0.1,0.00211651445047452,0.625,0.725,0.107831355717343,6.10916463952672,0.0778867898511018,6.05256136973173,6.15993757349779,-0.779562631147822,-9.03386376025764,9.0336940528189,1.45277293591586,6.9256355428843,98.2847341337907,183,3.45470124416735,78.6449399656947,3.93562231759657,1.33115856641974,31.1785925509802,0.0111847582480278,2.57401914104554,0.735394508501903,9.33899566329334,0.48363701130408,81,14
-0.181924938040978,0.0417116710975133,0.0159335906293851,0.644916666666667,78.3608990567829,16.898926477049,4.74017446616805,4.36132506642531,2.82725009784331,1.55607394223807,1.54260320646986,0.606702297293018,0.393297702706981,0.498742146575115,0.323312012112598,0.177945841312286,0.055812750476603,0.0110386552109845,0.223251001906412,0.044154620843938,5.05611864940433,1.12878355423721,-2.00623042357936,-0.00567018748025865,19.1789798252473,90.0226377127526,93,3.54811639250414,72.9489813029261,5.23936770794129,2.30120108576596,0.05,0.000849780839742653,0.65,0.75,0.0247061695329009,6.00136420503253,0.0663083634552784,5.95432644872906,6.05256136973173,-0.785583482267869,-8.99033057197708,8.99015303371605,1.99427726642457,25.1183514341409,99.0243902439024,189,4.55195361280455,96.7184035476718,11.0430379746835,0.977815284274721,31.1656076074028,0.00534578274028444,2.05884719697263,0.127078747363584,9.33825232883608,0.486356673713809,81,14
-0.181647895079878,0.0312939555204049,0.00955023462054047,0.689017541645633,79.6118577817363,15.1593649846069,5.22877723365674,4.37716304886308,2.71861849177801,1.6541774522057,1.61006888686333,0.616868349707904,0.383131650292096,0.500249550019774,0.310700712311968,0.189049737668258,0.041995937457801,0.006448894501712,0.167983749831204,0.025795578006848,6.51211419982949,1.09392936261639,-2.36318746474849,0.0018602869490319,18.3432059706173,92.774332113349,99,3.99880224910721,75.4903679677398,4.6995702298929,1.90789083386373,0.05,0.0008354773422802,0.55,0.7,0.0261828860256616,5.97949173684671,0.171784653804508,5.92167016553978,5.95636316712451,-0.78335323411101,-8.93480311934778,8.9346153391154,0.488675871631642,23.830281894798,98.7317073170732,166,4.54678793852252,99.4634146341463,9.16404494382022,0.924927421920185,31.1552336768759,0.00701482419506089,1.58326299982017,-0.180857728394562,9.33773185528228,0.485006277522388,81,14
-0.18160834119505,0.0301696865540974,0.0134198581435346,0.674553571428571,88.2412305974547,8.0220826600402,3.73668674250506,4.48007432087537,2.08219807146333,1.31819932106122,2.15160814058715,0.682701669943745,0.317298330056255,0.568503318558642,0.26422251702557,0.167274164415787,0.0418401303770855,0.00966174720091346,0.167360521508342,0.0386469888036539,4.33049318172284,0.724753597281453,-2.1892313181797,0.0128123415657529,17.477683551657,92.2554972858589,127,3.87793942567483,75.5439782868709,4.99293098206142,2.48339149358587,0.1,0.00900244422278966,0.55,1.075,0.520777533013795,6.33109141478626,0.411321183783229,5.92463311992929,6.60241600040241,-0.757522519521284,-9.12377643393152,9.1236203377964,1.69103138004942,34.6114461258391,99.474030243261,93,5.70991778445466,98.060486522025,20.2237288135593,0.777723942581911,31.1452172182701,0.0048231490141899,2.19950348621947,0.553820664130219,9.33694963534775,0.482271947985885,81,14
-0.181744334240764,0.0204631799289415,0.00894944649643721,0.675089285714286,86.1548484616944,7.54927794640984,6.29587359189573,4.45614624069031,2.02145192245039,1.83989443338745,2.20442850566963,0.687931873583483,0.312068126416517,0.535755961183587,0.24303621542076,0.221207823395653,0.027693086705567,0.00644738180921,0.110772346822268,0.02578952723684,4.29524534532882,0.475794407079496,-2.54412526232993,-0.0117030700579425,18.2125534921397,91.9543528165283,127,3.83626951644369,75.0055182765319,5.21973886328725,2.54210268370524,0.15,0.00334448900117721,0.383333333333333,0.816666666666667,0.296861750369231,6.49482144555709,0.248294005899117,6.33847020208772,6.54622021306134,-0.792789972766379,-8.91918248235111,8.91899206198336,1.72356191724042,35.9184118673647,99.7570604312177,191,4.79263104365568,97.9198299423018,15.4282296650718,0.941850673593234,31.1381088994002,0.00397332084248536,2.10934539525832,-0.250479145033543,9.33659196628535,0.479059333109159,81,14
