mean_,HRV_sdnn,HRV_rmssd,meanIBI,sum_LF,sum_HF,sum_UHF,LF_energia,HF_energia,UHF_energia,Ratio_LFHF,LFnorm,HFnorm,Rel_power_LF,Rel_power_HF,Rel_power_UHF,sd2,sd1,Lsd2,Tsd1,csi,mcsi,cvi,dfa_bvp,rrate,det,lmax,ent,lam,tt,corDim,nbPeaks,ampPeaks,riseTime,recoveryTime,aup,meanGSR,stdGSR,firstQuartileGSR,thirdQuartileGSR,sp0005,sp0515,sp_energyRatio,dfa,rrate,det,lmax,ent,lam,tt,corDim,mean_,std_,kurtosis_,skewness_,sp0001,sp0102,vol_id,trial_id
-0.185076827353381,0.030652402926929,0.0112069281292975,0.852613636363636,88.5553289574821,8.86068490702751,2.58398613549044,4.48362754262681,2.18162406490549,0.949333220383687,2.05517880681292,0.672686915158601,0.327313084841399,0.588821011775887,0.286505976912542,0.124673011311571,0.0414084259311464,0.00763665190911257,0.165633703724586,0.0305466076364503,5.42232727430395,0.898120149249802,-2.29588830026057,0.0104167761977333,19.842292408287,92.1978200089145,155,4.4971308154881,87.8317597957778,5.00253865681976,2.14837653034888,0,0,0,0,0,0.442900040520978,0.0023442554532024,0.441399096045395,0.444439037280094,-0.782559437166744,-9.00351270459052,9.00333740676671,1.21763820769062,1.49236192714454,59.8425196850394,21,1.95082579451809,22.8346456692913,3.05263157894737,0.243252104191611,30.2031494822707,0.0206009759310436,3.98629764166241,-0.586281573223023,9.27567094175242,0.421175556920904,42,10
-0.184560086515168,0.028072311156719,0.00896421457000793,0.809431818181818,87.2782787850317,9.40247913546472,3.31924207950354,4.4691016207189,2.24097339231865,1.19973646756027,1.99426804264503,0.666028563322395,0.333971436677605,0.565007349629163,0.28331565143058,0.151676998940257,0.0372053903544711,0.00587949422832884,0.148821561417884,0.0235179769133154,6.32799164513275,0.941741597267983,-2.45593418350804,-0.0240288235582872,18.0489363883233,90.8056217564648,151,4.00230993557759,85.7251041272245,4.81671985482761,2.21142556545333,0,0,0,0,0,0.444697664407891,0.00229705114522288,0.443103431410794,0.44618531188165,-0.781473305553806,-9.02434272070409,9.02417092978334,0.708604313394478,0.922077922077922,60.5633802816901,12,2.40563906222957,23.2394366197183,3.66666666666667,0.117443114133405,30.1466044247999,0.0519277131588568,1.32352948774073,0.0802307717790447,9.27204731211888,0.41622326701914,42,10
-0.184750149093433,0.00749011205898324,0.00452267016866642,0.796521739130435,82.3138918699647,12.8213262757023,4.86478185433299,4.41053988894249,2.55110989978449,1.58202187482441,1.72887098643421,0.633548084548075,0.366451915451925,0.516234712969896,0.298596434910756,0.185168852119348,0.00986379096972219,0.00325669473639462,0.0394551638788888,0.0130267789455785,3.02877357815921,0.11950075787832,-3.28905910485132,0.0101712926443543,18.3604922985389,91.5900332807847,190,4.52151094580948,86.1238833420914,4.49434414990859,2.14930705407095,0,0,0,0,0,0.445774077453411,0.00309142406313775,0.443986613341238,0.448253626181173,-0.783496120128304,-8.92691208638222,8.9267258247814,0.575981836914895,0.72814010419936,58.6206896551724,7,1.75,0,0,1.64305457464125,30.1118224929142,0.0297495697194943,2.70072196420306,0.946647932511938,9.26759413730087,0.421709685043114,42,10
-0.184836785095377,0.00782087002226335,0.00690849279707753,0.804565217391304,65.2790391050869,27.8023074596924,6.91865343522066,4.17867099095632,3.32511901939931,1.9342211604084,1.25669817127665,0.556874723998077,0.443125276001923,0.442749104165136,0.35231140960073,0.204939486234134,0.0100378073182132,0.0049891657510825,0.0401512292728527,0.01995666300433,2.01192099421337,0.0807811011175268,-3.09621323006472,0.00271684560274865,18.7243092001455,92.0261073061812,272,4.5741751943072,86.9098482083432,4.51483381664064,2.00028008133769,0,0,0,0,0,0.446998532900878,0.00294795398279192,0.445686700433979,0.448809377319731,-0.781249115554768,-8.90510160288655,8.90491305961394,0.709516487953323,0.546414911055795,33.3333333333333,3,-0,0,0,0.113963551181344,30.1787688179435,0.0616272449653269,1.70817844701989,-0.127746249771522,9.27395537959628,0.410998981027751,42,10
-0.185484587571379,0.0141344808812899,0.00919368313157514,0.807045454545454,78.4772040895351,13.8199638186556,7.70283209180927,4.36280818885204,2.62611420029381,2.04158806536735,1.66131700912471,0.624246192178025,0.375753807821975,0.483118668742765,0.29080462433675,0.226076706920484,0.0183054441550673,0.00658054491881723,0.073221776620269,0.0263221796752689,2.78175202523462,0.203684825404711,-2.71503788850658,0.00471298658294962,19.3606872722376,92.7512458471761,266,4.77290956573546,87.6931063122924,4.64788422384857,2.02222346445257,0,0,0,0,0,0.448353077610847,0.00253629500773331,0.446662359287933,0.450259230345682,-0.781827699173419,-8.91115553933016,8.91096778832214,0.875113473462281,0.881316098707403,40,10,1.37878349348618,0,0,0.164265758119784,30.2648198903832,0.0381251113218922,1.94450964259612,-0.595785984542948,9.2803521359511,0.417956610982792,42,10
-0.184794205081107,0.017974607189677,0.0125758567864398,0.814895833333333,81.4201080770715,12.5303602292379,6.04953169369051,4.39962227047596,2.52815451783534,1.79998086304518,1.74025054221884,0.635069865111575,0.364930134888425,0.504095375493402,0.289668276644048,0.206236347862549,0.0237303590514653,0.00904329179459634,0.0949214362058613,0.0361731671783853,2.62408419306397,0.24908184033073,-2.46424916380497,-0.00389418370727224,19.3980739814634,92.2077383789609,207,4.74615536276589,87.2702215406296,4.6844095889649,2.12469596013036,0,0,0,0,0,0.450650252311322,0.00205505052699481,0.449448008973009,0.451841965137442,-0.781331345665748,-8.98895106522819,8.98877413121969,1.1893353162422,1.18570183086312,33.3333333333333,7,1.84237099317711,8.82352941176471,3.6,0.105816245748468,30.31471331738,0.0207578745566724,1.91297318053448,0.510251724902107,9.28242331421865,0.410161941752824,42,10
-0.184286221558092,0.0106742225613944,0.00777772299546235,0.822211274375171,77.0176206176904,15.335578025517,7.64680135679264,4.34403423486477,2.73017549007508,2.03428743710545,1.59111905101211,0.614066362713286,0.385933637286714,0.476921072442792,0.29973940173705,0.223339525820157,0.0138567012913107,0.00561168020552387,0.0554268051652427,0.0224467208220955,2.46926068197379,0.136863230721955,-2.90512724856252,0.00794847052848516,19.1202867118389,92.3426264665069,216,4.71938083876791,87.6245742399394,4.62270534080195,2.15256198531031,0,0,0,0,0,0.451814299355368,0.00111383893877439,0.451078049839794,0.45246446457028,-0.782564944045822,-8.98091240062631,8.98073398651226,0.575083406722304,0.497844696739724,14.6341463414634,3,-0,7.31707317073171,3,0.113716430307185,30.3357018285161,0.0142726328390923,1.53926920958894,-0.331453406358563,9.28525060083079,0.427029073310886,42,10
-0.185879430544839,0.0114102938259629,0.00906326967174969,0.813863636363636,74.9773670067453,16.8309854547158,8.19164753853893,4.31718629475021,2.82322155994758,2.10311504229085,1.52917020612097,0.604613403408023,0.395386596591977,0.46704988377934,0.305427009962547,0.227523106258113,0.0149612594962553,0.00655789237338893,0.0598450379850211,0.0262315694935557,2.28141278392523,0.136531234713518,-2.80414757684869,-0.0137697513304167,18.536571638764,91.7067881153763,245,4.49299340565675,86.9637822598135,4.67327078841559,1.81099303207145,0,0,0,0,0,0.451925165006587,0.00147602481700828,0.451079125944287,0.452718556395778,-0.783086456331547,-8.99489032972224,8.99471416088254,0.95529080845513,0.740695768320078,19.672131147541,3,-0,12.2950819672131,3,0.116975555205113,30.3258422440154,0.0200325976472033,2.56460902046936,-0.53136625412104,9.283639698658,0.457882149443589,42,10
-0.18498550600883,0.0101860904179065,0.00796849600022872,0.815053516819572,64.6380604267367,27.4425878926957,7.91935168056764,4.16880340798816,3.31209610936898,2.06930934396156,1.25866015668923,0.557259644821552,0.442740355178448,0.436514370368705,0.346808761720803,0.216676867910491,0.013148605691673,0.00575247661766542,0.0525944227666919,0.0230099064706617,2.28572953278847,0.12021662537779,-2.91714545361119,0.00643577632087984,19.1178746660824,91.7718058709732,233,4.59272510959506,86.9375052569602,4.67295846284261,1.7209351670963,0,0,0,0,0,0.450853428230452,0.00200580733328364,0.449088609779856,0.452315302725388,-0.783165476739098,-8.9824354046112,8.98225758992103,1.45118357547518,1.09090909090909,58.3333333333333,12,0.773228348524918,10.7142857142857,3,1.14936091427429,30.294910177831,0.0217481523563549,1.66726474316202,0.371141200786481,9.28089124760213,0.436585034092487,42,10
-0.183935396062428,0.0196391608862549,0.0170560573084488,0.813913043478261,45.3185863235182,47.4582590322273,7.2231546442545,3.81371724245877,3.85985056749086,1.97729178881522,0.988047898687934,0.496994010727821,0.503005989272179,0.395168658649522,0.399948888281916,0.204882453068562,0.0242908066980759,0.0123047521879527,0.0971632267923035,0.0492190087518108,1.97409962647265,0.191809889717563,-2.32036520773695,0.0106682414417485,18.2294378124353,91.4435672385657,136,4.49850039413506,86.1674679133771,4.64331550802139,2.03621134671102,0,0,0,0,0,0.446549367488315,0.00385687647365575,0.443064471855073,0.449433651627357,-0.780230144952765,-8.98892562330267,8.98874854596883,1.45786937165951,4.32467532467532,67.5675675675676,63,2.30433446092203,43.3933933933934,4.25,1.78791251257334,30.2858317711637,0.0124013744834347,3.30948128234844,0.541933313503455,9.28112480199892,0.412137758213258,42,10
